Total Accesses:,7086622
Frames,Missees,Miss Rate
289,3872169,0.546405
290,3872032,0.546386
291,3871894,0.546367
292,3871765,0.546348
293,3871641,0.546331
294,3871531,0.546315
295,3871416,0.546299
296,3871279,0.546280
297,3871162,0.546263
298,3871038,0.546246
299,3870918,0.546229
300,3870786,0.546210
301,3870684,0.546196
302,3870560,0.546178
303,3870456,0.546164
304,3870321,0.546145
305,3870222,0.546131
306,3870109,0.546115
307,3869991,0.546098
308,3869865,0.546080
309,3869755,0.546065
310,3869627,0.546047
311,3869514,0.546031
312,3869412,0.546016
313,3869298,0.546000
314,3869195,0.545986
315,3869085,0.545970
316,3868959,0.545953
317,3868848,0.545937
318,3868723,0.545919
319,3868613,0.545904
320,3868474,0.545884
321,3868355,0.545867
322,3868236,0.545850
323,3868126,0.545835
324,3868020,0.545820
325,3867910,0.545804
326,3867807,0.545790
327,3867698,0.545775
328,3867605,0.545761
329,3867507,0.545748
330,3867382,0.545730
331,3867262,0.545713
332,3867148,0.545697
333,3867032,0.545681
334,3866914,0.545664
335,3866800,0.545648
336,3866703,0.545634
337,3866605,0.545620
338,3866516,0.545608
339,3866421,0.545594
340,3866338,0.545583
341,3866242,0.545569
342,3866138,0.545554
343,3866030,0.545539
344,3865937,0.545526
345,3865842,0.545513
346,3865744,0.545499
347,3865658,0.545487
348,3865570,0.545474
349,3865475,0.545461
350,3865379,0.545447
351,3865286,0.545434
352,3865206,0.545423
353,3865121,0.545411
354,3865039,0.545399
355,3864957,0.545388
356,3864857,0.545374
357,3864747,0.545358
358,3864643,0.545343
359,3864546,0.545330
360,3864445,0.545316
361,3864362,0.545304
362,3864282,0.545293
363,3864184,0.545279
364,3864115,0.545269
365,3864014,0.545255
366,3863933,0.545243
367,3863848,0.545231
368,3863769,0.545220
369,3863674,0.545207
370,3863592,0.545195
371,3863510,0.545184
372,3863410,0.545169
373,3863328,0.545158
374,3863259,0.545148
375,3863188,0.545138
376,3863119,0.545128
377,3863022,0.545115
378,3862951,0.545105
379,3862867,0.545093
380,3862783,0.545081
381,3862690,0.545068
382,3862595,0.545054
383,3862518,0.545044
384,3862425,0.545030
385,3862355,0.545021
386,3862281,0.545010
387,3862181,0.544996
388,3862088,0.544983
389,3861998,0.544970
390,3861918,0.544959
391,3861845,0.544949
392,3861773,0.544938
393,3861683,0.544926
394,3861612,0.544916
395,3861533,0.544905
396,3861444,0.544892
397,3861365,0.544881
398,3861287,0.544870
399,3861208,0.544859
400,3861125,0.544847
401,3861053,0.544837
402,3860970,0.544825
403,3860886,0.544813
404,3860817,0.544804
405,3860741,0.544793
406,3860661,0.544782
407,3860570,0.544769
408,3860499,0.544759
409,3860434,0.544750
410,3860348,0.544737
411,3860250,0.544724
412,3860176,0.544713
413,3860103,0.544703
414,3860047,0.544695
415,3859974,0.544685
416,3859908,0.544675
417,3859842,0.544666
418,3859754,0.544654
419,3859682,0.544643
420,3859607,0.544633
421,3859522,0.544621
422,3859444,0.544610
423,3859357,0.544598
424,3859288,0.544588
425,3859209,0.544577
426,3859135,0.544566
427,3859050,0.544554
428,3858966,0.544542
429,3858892,0.544532
430,3858823,0.544522
431,3858755,0.544513
432,3858665,0.544500
433,3858593,0.544490
434,3858519,0.544479
435,3858465,0.544472
436,3858386,0.544461
437,3858305,0.544449
438,3858215,0.544436
439,3858159,0.544429
440,3858074,0.544417
441,3858000,0.544406
442,3857919,0.544395
443,3857823,0.544381
444,3857736,0.544369
445,3857665,0.544359
446,3857601,0.544350
447,3857528,0.544339
448,3857452,0.544329
449,3857384,0.544319
450,3857328,0.544311
451,3857272,0.544303
452,3857202,0.544293
453,3857120,0.544282
454,3857052,0.544272
455,3856970,0.544261
456,3856904,0.544251
457,3856827,0.544241
458,3856735,0.544228
459,3856677,0.544219
460,3856610,0.544210
461,3856538,0.544200
462,3856455,0.544188
463,3856376,0.544177
464,3856291,0.544165
465,3856210,0.544153
466,3856135,0.544143
467,3856078,0.544135
468,3856021,0.544127
469,3855947,0.544116
470,3855893,0.544109
471,3855829,0.544100
472,3855772,0.544092
473,3855716,0.544084
474,3855645,0.544074
475,3855587,0.544066
476,3855528,0.544057
477,3855470,0.544049
478,3855410,0.544041
479,3855336,0.544030
480,3855280,0.544022
481,3855226,0.544015
482,3855172,0.544007
483,3855108,0.543998
484,3855021,0.543986
485,3854940,0.543974
486,3854854,0.543962
487,3854783,0.543952
488,3854710,0.543942
489,3854645,0.543933
490,3854587,0.543924
491,3854508,0.543913
492,3854432,0.543903
493,3854359,0.543892
494,3854301,0.543884
495,3854235,0.543875
496,3854171,0.543866
497,3854124,0.543859
498,3854077,0.543852
499,3854035,0.543847
500,3853989,0.543840
501,3853929,0.543832
502,3853888,0.543826
503,3853828,0.543817
504,3853779,0.543810
505,3853725,0.543803
506,3853676,0.543796
507,3853616,0.543787
508,3853569,0.543781
509,3853508,0.543772
510,3853454,0.543765
511,3853393,0.543756
512,3853347,0.543749
513,3853300,0.543743
514,3853251,0.543736
515,3853200,0.543729
516,3853131,0.543719
517,3853077,0.543711
518,3853018,0.543703
519,3852949,0.543693
520,3852885,0.543684
521,3852830,0.543677
522,3852776,0.543669
523,3852715,0.543660
524,3852650,0.543651
525,3852583,0.543642
526,3852510,0.543631
527,3852446,0.543622
528,3852384,0.543614
529,3852328,0.543606
530,3852270,0.543597
531,3852197,0.543587
532,3852135,0.543578
533,3852072,0.543570
534,3852021,0.543562
535,3851961,0.543554
536,3851895,0.543545
537,3851836,0.543536
538,3851771,0.543527
539,3851714,0.543519
540,3851672,0.543513
541,3851614,0.543505
542,3851573,0.543499
543,3851528,0.543493
544,3851484,0.543487
545,3851445,0.543481
546,3851386,0.543473
547,3851340,0.543466
548,3851281,0.543458
549,3851220,0.543449
550,3851165,0.543442
551,3851104,0.543433
552,3851061,0.543427
553,3851009,0.543420
554,3850959,0.543413
555,3850920,0.543407
556,3850867,0.543400
557,3850831,0.543394
558,3850793,0.543389
559,3850740,0.543382
560,3850693,0.543375
561,3850639,0.543367
562,3850586,0.543360
563,3850537,0.543353
564,3850497,0.543347
565,3850447,0.543340
566,3850393,0.543333
567,3850355,0.543327
568,3850322,0.543323
569,3850288,0.543318
570,3850247,0.543312
571,3850201,0.543306
572,3850169,0.543301
573,3850136,0.543296
574,3850093,0.543290
575,3850050,0.543284
576,3850013,0.543279
577,3849970,0.543273
578,3849922,0.543266
579,3849883,0.543261
580,3849846,0.543255
581,3849786,0.543247
